Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
3,Sherman Oaks,Los Angeles_CA,CA,73.9,52,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
4,Salisbury,Wicomico_MD,MD,91.9,48,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Orangeburg,Orangeburg_SC,SC,63,84,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Escondido,San Diego_CA,CA,69.1,40,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,89.6,46,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Delano,Tulare_CA,CA,55,94,7,12,0.06,Rain,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,65,54,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Mountain View,Santa Clara_CA,CA,60.1,64,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Sylmar,Los Angeles_CA,CA,64.4,22,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Augusta,Richmond_GA,GA,45,44,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,La Puente,Los Angeles_CA,CA,91,12,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Fresh Meadows,Queens_NY,NY,28.9,40,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bedford,Cuyahoga_OH,OH,70,71,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,71.1,51,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Burbank,Los Angeles_CA,CA,77,24,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,San Bernardino,San Bernardino_CA,CA,72,31,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,77,79,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Kershaw,Lancaster_SC,SC,75,83,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,66.2,43,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Northborough,Worcester_MA,MA,50,83,10,12.7,0,Overcast,TRUE,FALSE,FALSE,day
3,League City,Galveston_TX,TX,80.6,89,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,San Antonio,Bexar_TX,TX,48,39,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Henrico,Henrico_VA,VA,32,31,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Minneapolis,Hennepin_MN,MN,66,84,8,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,66,93,4,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Jenkintown,Montgomery_PA,PA,84.9,63,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,79,90,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bartlett,DuPage_IL,IL,52,93,9,9.2,0,Clear,FALSE,FALSE,TRUE,twilight
2,Austin,Travis_TX,TX,82,65,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Tulare,Tulare_CA,CA,78.1,32,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,82,74,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Piedmont,Greenville_SC,SC,78.8,65,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Frederick,Frederick_MD,MD,33.8,87,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Phoenix,Maricopa_AZ,AZ,76,9,10,14,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Minneapolis,Hennepin_MN,MN,7,55,10,7,0,Cloudy,FALSE,FALSE,FALSE,night
2,Hudson,Pasco_FL,FL,73.9,55,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Grass Valley,Nevada_CA,CA,41,93,10,7,0.01,Cloudy,FALSE,FALSE,FALSE,day
2,Teaneck,Bergen_NJ,NJ,88,37,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Pageland,Chesterfield_SC,SC,78,74,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,North Billerica,Middlesex_MA,MA,43,43,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Oxnard,Ventura_CA,CA,82,12,10,17,0,Fair,FALSE,FALSE,TRUE,twilight
3,Escondido,San Diego_CA,CA,34,67,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,70,87,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Seal Beach,Orange_CA,CA,75,57,6,8,0,Haze,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,82.9,54,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Westminster,Orange_CA,CA,57.4,83,3,0,0,Haze,TRUE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,62.1,58,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Vancouver,Clark_WA,WA,73.9,57,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Inman,Spartanburg_SC,SC,66.2,88,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Sunol,Alameda_CA,CA,53.1,71,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Abington,Montgomery_PA,PA,80.1,81,6,0,0,Haze,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,82,74,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Lancaster,Lancaster_PA,PA,55.9,84,10,0,0.01,Mostly Cloudy,FALSE,TRUE,FALSE,day
3,Fountain Valley,Orange_CA,CA,73.9,73,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,72,68,10,14,0,Cloudy,TRUE,FALSE,FALSE,day
3,Methuen,Essex_MA,MA,26.1,37,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,68,68,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
4,Prattville,Elmore_AL,AL,57.6,84,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,93.9,46,10,13.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Sacramento,Sacramento_CA,CA,83,41,10,13,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Albany,Albany_NY,NY,50,86,10,0,0,Cloudy,FALSE,FALSE,TRUE,night
3,Daytona Beach,Volusia_FL,FL,68,96,10,3,0.05,Light Rain,FALSE,FALSE,FALSE,night
2,Fort Myers,Lee_FL,FL,79,94,10,3,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Oakland,Alameda_CA,CA,60.1,90,8,8.1,0,Overcast,TRUE,FALSE,TRUE,day
3,Saint Paul,Dakota_MN,MN,41,65,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,75,96,2,8.1,0.02,Light Rain,FALSE,FALSE,TRUE,day
3,Las Vegas,Clark_NV,NV,68,17,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
3,Albuquerque,Bernalillo_NM,NM,57.9,47,10,21.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Lewisville,Denton_TX,TX,54,80,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Council Bluffs,Pottawattamie_IA,IA,14,100,10,7,0,Fair,FALSE,FALSE,TRUE,twilight
4,Omaha,Douglas_NE,NE,44.6,90,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Escondido,San Diego_CA,CA,82,39,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,62.1,62,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Libertyville,Lake_IL,IL,81,72,6,5.8,0,Haze,FALSE,FALSE,TRUE,day
2,Augusta,Richmond_GA,GA,57,87,10,5.8,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Tampa,Hillsborough_FL,FL,78,71,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Lost Hills,Kern_CA,CA,99,23,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,El Mirage,Maricopa_AZ,AZ,67,11,10,12,0,Fair,FALSE,FALSE,TRUE,day
3,Minneapolis,Hennepin_MN,MN,52,50,10,17,0,Cloudy,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,84.9,48,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Newville,Cumberland_PA,PA,28.9,96,1,0,0.02,Light Snow,FALSE,FALSE,FALSE,day
2,Sparks,Washoe_NV,NV,60.8,27,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Jacksonville,Duval_FL,FL,96,41,10,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,55,49,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Highland Park,Wayne_MI,MI,55,57,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Atlanta,DeKalb_GA,GA,73,81,7,12.7,0.08,Light Rain,FALSE,FALSE,FALSE,twilight
3,Foxboro,Norfolk_MA,MA,19.9,78,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Hartselle,Morgan_AL,AL,88,37,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Sherman Oaks,Los Angeles_CA,CA,90,42,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,70,81,10,7,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,88,63,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Norristown,Montgomery_PA,PA,74,92,10,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Saint James,Suffolk_NY,NY,71.1,75,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Myrtle Beach,Horry_SC,SC,46,28,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,44.1,58,10,18.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Madison Heights,Oakland_MI,MI,70.7,61,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Troy,Rensselaer_NY,NY,64.9,48,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,73,96,6,10.4,0.04,Light Rain,FALSE,FALSE,FALSE,day
2,Burbank,Los Angeles_CA,CA,82,39,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Wellesley Hills,Norfolk_MA,MA,36,76,10,0,0,Cloudy,FALSE,FALSE,FALSE,night
2,San Jose,Santa Clara_CA,CA,62.6,45,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Central Valley,Orange_NY,NY,70,38,20,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Long Beach,Los Angeles_CA,CA,72,81,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
3,Latham,Albany_NY,NY,23,35,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,102,26,10,9.2,0,Partly Cloudy,FALSE,TRUE,FALSE,day
3,Columbus,Franklin_OH,OH,78,33,10,16,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Denver,Lancaster_PA,PA,60.1,86,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,72,93,8,0,0,Clear,TRUE,FALSE,FALSE,night
2,Burlingame,San Mateo_CA,CA,53.1,86,10,19.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,76,79,10,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Richmond,Richmond City_VA,VA,66,43,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Manchester,Hillsborough_NH,NH,46,89,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Riverside,Riverside_CA,CA,59,22,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Akron,Erie_NY,NY,53.1,31,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,44,79,9,3,0,Fair,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,75.9,64,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,San Francisco,San Francisco_CA,CA,62,84,10,14,0,Fair,FALSE,FALSE,FALSE,twilight
3,Lincoln,Talladega_AL,AL,77,40,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Coquille,Coos_OR,OR,61,93,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Roseburg,Douglas_OR,OR,43,76,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Albany,Albany_NY,NY,43,47,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Somerset,Somerset_PA,PA,71.6,78,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Forest Park,Clayton_GA,GA,73.9,82,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Mission Hills,Los Angeles_CA,CA,66.2,78,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Wichita Falls,Wichita_TX,TX,73.4,93,10,9.2,0.02,Rain,FALSE,FALSE,FALSE,day
3,Oak Brook,DuPage_IL,IL,56,90,10,9,0.05,Light Rain,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,75,46,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Defuniak Springs,Walton_FL,FL,73.2,95,4,18.4,0.25,Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,57,74,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Ames,Story_IA,IA,55.9,90,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Ephrata,Lancaster_PA,PA,73.9,97,6,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,day
3,Covina,Los Angeles_CA,CA,61,77,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
4,Marysville,Perry_PA,PA,63,60,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Charlotte,Mecklenburg_NC,NC,91.9,32,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Hobe Sound,Martin_FL,FL,80.6,74,7,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Sebastopol,Sonoma_CA,CA,71,61,10,14,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Ladson,Charleston_SC,SC,57,89,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Castaic,Los Angeles_CA,CA,57,72,10,3,0,Cloudy,FALSE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,32,96,9,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,Clearwater,Pinellas_FL,FL,91,61,10,11.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Farmingdale,Suffolk_NY,NY,55.9,100,4,3.5,0.03,Rain,FALSE,FALSE,FALSE,day
2,Jackson,Jackson_MI,MI,65,87,10,16,0.08,Light Rain,FALSE,FALSE,FALSE,day
3,Albuquerque,Bernalillo_NM,NM,62.1,23,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,Hanover Park,Cook_IL,IL,82,42,9,9.2,0,Clear,FALSE,FALSE,TRUE,day
3,Newhall,Los Angeles_CA,CA,61,75,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Kissimmee,Osceola_FL,FL,66,73,10,10.4,0,Clear,FALSE,FALSE,FALSE,night
2,Wichita Falls,Wichita_TX,TX,84,46,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Chicago,Cook_IL,IL,27,56,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Union,Union_NJ,NJ,52,57,10,19.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Morrow,Clayton_GA,GA,90,54,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Scappoose,Columbia_OR,OR,43,74,10,0,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Clinton,Laurens_SC,SC,71.6,94,7,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Sunnyvale,Dallas_TX,TX,73.4,100,5,6.9,0,Rain,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,73.9,21,10,16.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,51,43,10,16,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,42.1,53,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,77,82,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Abbeville,Abbeville_SC,SC,86,57,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,82,45,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Petaluma,Sonoma_CA,CA,73.4,41,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,51.1,96,10,0,0,Overcast,FALSE,FALSE,TRUE,night
2,Arlington,Gilliam_OR,OR,82,33,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Hermitage,Davidson_TN,TN,60.1,32,10,5.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,50,82,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Flushing,Queens_NY,NY,70,81,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Fort Lee,Bergen_NJ,NJ,78.1,84,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,75.9,58,10,4.6,0,Clear,FALSE,FALSE,TRUE,night
2,Sterling,Loudoun_VA,VA,30.9,67,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Hinsdale,DuPage_IL,IL,87.1,48,10,15,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Silver Spring,Montgomery_MD,MD,55.9,54,10,13.8,0,Overcast,TRUE,FALSE,FALSE,day
3,Santa Ana,Orange_CA,CA,57.9,65,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Sandersville,Washington_GA,GA,59,45,10,3,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Portland,Multnomah_OR,OR,40,83,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Nashville,Davidson_TN,TN,59,23,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Long Beach,Los Angeles_CA,CA,55,86,2,7,0.04,Light Rain,FALSE,FALSE,FALSE,night
2,Dallas,Dallas_TX,TX,37.9,47,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Hammond,St. Croix_WI,WI,78.1,48,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pickens,Pickens_SC,SC,78.1,81,10,8.1,0,Scattered Clouds,FALSE,TRUE,FALSE,day
3,Houston,Harris_TX,TX,73.9,43,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,37.4,93,7,12.7,0,Overcast,FALSE,FALSE,TRUE,day
4,Lebanon,Wilson_TN,TN,76.5,39,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Pearland,Brazoria_TX,TX,73.9,85,9,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Fort Lee,Bergen_NJ,NJ,55,89,4,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Azusa,Los Angeles_CA,CA,71.6,43,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,76,76,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,69,25,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,66,42,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Bloomfield,Essex_NJ,NJ,48,86,7,7,0.05,Light Rain,FALSE,FALSE,FALSE,day
2,Redlands,San Bernardino_CA,CA,48,71,2,8,0,Rain,FALSE,FALSE,FALSE,day
4,Lake Jackson,Brazoria_TX,TX,75.9,67,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,73,44,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Lake Arrowhead,San Bernardino_CA,CA,77,9,7,0,0,Clear,FALSE,FALSE,FALSE,day
4,Syracuse,Onondaga_NY,NY,24.1,53,9,10.4,0,Light Snow,TRUE,FALSE,FALSE,night
3,Bellingham,Whatcom_WA,WA,46,47,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Santa Fe Springs,Los Angeles_CA,CA,70,57,4,0,0,Haze,FALSE,FALSE,FALSE,day
3,Livermore,Alameda_CA,CA,42.1,53,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Forked River,Ocean_NJ,NJ,12.9,71,8,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Essington,Delaware_PA,PA,62.1,44,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mattawan,Van Buren_MI,MI,69.1,42,10,17.3,0,Clear,TRUE,FALSE,FALSE,day
4,Molalla,Clackamas_OR,OR,53.1,86,10,6.9,0.05,Light Rain,FALSE,FALSE,FALSE,night
2,Long Beach,Los Angeles_CA,CA,55.9,93,9,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Phoenix,Maricopa_AZ,AZ,82,18,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Garner,Wake_NC,NC,63,14,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,55,80,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Hayward,Alameda_CA,CA,54,66,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Encino,Los Angeles_CA,CA,72,30,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Lexington,Middlesex_MA,MA,79,72,10,5.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Clayton,Johnston_NC,NC,53.6,35,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Milwaukee,Milwaukee_WI,WI,63,93,6,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,La Grange,Cook_IL,IL,54,77,10,11.5,0,Clear,TRUE,FALSE,FALSE,night
2,Columbus,Franklin_OH,OH,36,70,10,20.7,0,Overcast,FALSE,FALSE,TRUE,day
2,Chappells,Newberry_SC,SC,37,100,4,7,0,Cloudy,FALSE,TRUE,FALSE,night
2,Columbus,Franklin_OH,OH,24.1,71,9,11.5,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,West Palm Beach,Palm Beach_FL,FL,82,76,10,9.2,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Chatsworth,Los Angeles_CA,CA,57,100,3,5.8,0.01,Overcast,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,88,48,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Warrior,Blount_AL,AL,60.1,93,10,4.6,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Drewsey,Harney_OR,OR,26.6,74,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,72,93,10,9.2,0.01,Light Rain,FALSE,FALSE,TRUE,day
3,San Antonio,Bexar_TX,TX,64.9,97,7,3.5,0,Patches of Fog,FALSE,FALSE,TRUE,night
3,Nyack,Rockland_NY,NY,32,88,1,9.2,0.01,Light Snow,FALSE,FALSE,FALSE,day
2,Bartlett,DuPage_IL,IL,64,87,4,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Tampa,Hillsborough_FL,FL,69.8,64,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,New Orleans,Orleans_LA,LA,63,90,10,21.9,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,77,89,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Summerland,Santa Barbara_CA,CA,68,50,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,La Verne,Los Angeles_CA,CA,82.4,32,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,56,69,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,71.1,96,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Austin,Travis_TX,TX,87.1,59,10,8.1,0,Clear,FALSE,FALSE,TRUE,twilight
2,Ottawa Lake,Monroe_MI,MI,73,56,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Albany,Albany_NY,NY,61,19,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,75,69,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64.9,90,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Northbrook,Cook_IL,IL,66.9,61,10,13.8,0,Overcast,FALSE,FALSE,TRUE,day
3,Oklahoma City,Oklahoma_OK,OK,78.1,66,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Carmichael,Sacramento_CA,CA,64,42,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,60.8,59,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,45,53,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,73,93,3,11.5,0,Light Rain,FALSE,FALSE,FALSE,day
3,Skokie,Cook_IL,IL,87.1,44,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Hatfield,Montgomery_PA,PA,82.4,54,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Lenox,Cook_GA,GA,80.6,55,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Leawood,Johnson_KS,KS,48.9,93,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Chicago,Cook_IL,IL,78.1,40,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
4,Dallas,Dallas_TX,TX,82,76,10,10.4,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Monroe Township,Middlesex_NJ,NJ,78.1,37,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Inglewood,Los Angeles_CA,CA,57,49,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Saint Charles,St. Charles_MO,MO,70,93,4,11.5,0.02,Light Rain,FALSE,FALSE,FALSE,night
3,Port Saint Lucie,St. Lucie_FL,FL,82.4,84,7,0,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,60,47,6,3,0,Haze,FALSE,FALSE,FALSE,day
2,Bellevue,King_WA,WA,33.1,85,8,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Staunton,Augusta_VA,VA,30.9,58,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
